order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
O104027,C13157,P236286,Fashion,11.76,0.05,1,Debit Card,2024-06-19,5,West,No,11.17,3.68,0.23,26,Female
O104028,C14683,P237120,Beauty,13.22,0.0,1,Debit Card,2025-04-15,4,South,No,13.22,5.35,0.6,34,Male
O104029,C10343,P244874,Sports,310.35749999999996,0.0,1,PayPal,2025-05-12,4,Central,No,318.4,9.54,83.88,20,Female
O104030,C15413,P240197,Electronics,64.21,0.0,1,Debit Card,2024-05-25,8,East,No,64.21,4.54,3.17,44,Female
O104031,C16075,P209096,Home,310.35749999999996,0.0,1,Wallet,2024-09-14,6,North,No,342.22,7.5,83.88,40,Male
O104032,C14666,P205555,Toys,18.2,0.0,1,Wallet,2025-08-31,4,South,No,18.2,5.81,1.47,40,Other
O104033,C17817,P232719,Home,24.22,0.0,1,COD,2023-12-26,4,West,Yes,24.22,5.35,1.43,34,Male
O104034,C10610,P207997,Beauty,7.06,0.05,2,COD,2025-08-14,5,West,No,13.41,4.05,1.98,68,Female
O104035,C11727,P210809,Home,163.92,0.0,1,COD,2025-05-20,5,South,No,163.92,6.79,39.11,39,Female
O104036,C12290,P227365,Home,133.46,0.0,2,Credit Card,2025-01-06,4,Central,No,266.92,7.74,67.0,35,Female
O104037,C11854,P249259,Electronics,109.56,0.05,1,Wallet,2025-07-06,4,West,No,104.08,7.45,5.04,62,Male
O104038,C12608,P225618,Electronics,310.35749999999996,0.0,1,Credit Card,2025-01-10,4,North,No,392.75,8.68,83.88,46,Female
O104039,C15055,P225964,Electronics,96.35,0.0,3,Debit Card,2024-06-30,4,North,No,289.05,7.55,27.14,49,Female
O104040,C12079,P209868,Toys,16.09,0.2,1,UPI,2024-08-18,6,South,No,12.87,4.15,1.0,33,Male
O104041,C16534,P221882,Fashion,41.94,0.1,1,Credit Card,2023-11-11,4,North,No,37.75,6.17,7.04,67,Female
O104042,C12324,P220639,Grocery,27.91,0.15,1,Credit Card,2024-02-26,5,West,No,23.72,5.23,-3.33,56,Male
O104043,C14627,P236963,Toys,2.44,0.0,2,UPI,2023-11-02,6,West,No,4.88,0.52,1.43,34,Male
O104044,C11177,P241224,Sports,24.43,0.05,2,Credit Card,2024-02-07,3,North,No,46.42,6.85,7.08,60,Male
O104045,C16526,P236589,Sports,28.4,0.0,1,UPI,2024-11-11,4,Central,No,28.4,5.03,3.49,38,Female
O104046,C11091,P249828,Electronics,71.11,0.1,1,Debit Card,2024-07-01,4,South,No,64.0,4.82,2.86,49,Other
O104047,C15997,P229470,Beauty,27.46,0.0,4,COD,2025-02-16,4,Central,No,109.84,8.31,41.12,38,Female
O104048,C14979,P244446,Grocery,4.43,0.1,1,Debit Card,2023-11-30,8,East,No,3.99,1.72,-1.4,41,Male
O104049,C16357,P205178,Electronics,310.35749999999996,0.0,2,PayPal,2024-02-28,3,Central,No,392.75,10.01,69.04,67,Female
O104050,C15774,P210898,Fashion,80.03,0.0,1,Debit Card,2024-09-26,7,East,No,80.03,9.19,18.82,47,Male
O104051,C16519,P205566,Electronics,220.67,0.1,1,UPI,2025-07-28,6,East,No,198.6,9.04,14.79,24,Female
O104052,C12791,P220353,Beauty,38.88,0.05,1,Credit Card,2023-12-14,4,West,No,36.94,4.61,12.01,55,Female
O104053,C16356,P238188,Electronics,310.35749999999996,0.15,1,Credit Card,2025-05-16,5,East,No,392.75,7.98,46.99,25,Male
O104054,C16222,P233375,Home,50.26,0.0,1,Wallet,2024-01-22,4,North,No,50.26,7.06,7.01,23,Male
O104055,C11749,P205674,Sports,11.56,0.2,1,Wallet,2023-10-15,5,East,No,9.25,4.43,-1.65,69,Male
O104056,C12675,P222272,Electronics,85.43,0.15,2,Wallet,2024-10-08,3,North,No,145.23,7.83,9.6,35,Other
O104057,C16747,P221716,Sports,180.57,0.05,1,PayPal,2024-05-28,8,West,No,171.54,6.73,44.73,26,Female
O104058,C10781,P223740,Electronics,218.91,0.0,1,Debit Card,2024-06-19,5,West,No,218.91,9.21,17.06,61,Female
O104059,C17548,P223170,Electronics,310.35749999999996,0.0,1,Credit Card,2024-01-27,4,South,No,392.75,8.23,69.02,55,Female
O104060,C13048,P235162,Fashion,43.99,0.0,1,Credit Card,2025-08-23,5,South,No,43.99,5.26,10.14,23,Male
O104061,C16823,P211051,Toys,6.32,0.15,1,PayPal,2024-07-25,5,West,No,5.37,1.53,0.62,44,Male
O104062,C12105,P208070,Toys,26.5,0.0,1,Credit Card,2024-01-07,3,Central,No,26.5,5.96,4.64,44,Male
O104063,C13867,P229472,Fashion,45.16,0.0,5,Credit Card,2024-07-01,4,West,No,225.8,8.42,70.61,40,Female
O104064,C17193,P242807,Electronics,190.91,0.0,2,UPI,2025-03-13,4,South,No,381.82,10.01,35.81,51,Male
O104065,C14976,P234789,Toys,3.81,0.0,4,Credit Card,2025-02-15,3,Central,No,15.24,4.04,2.06,33,Male
O104066,C14542,P220982,Sports,20.61,0.0,1,Wallet,2024-08-14,7,East,No,20.61,3.27,2.91,23,Female
O104067,C12113,P231518,Electronics,117.89,0.05,1,Credit Card,2024-03-04,6,East,No,112.0,7.89,5.55,43,Female
O104068,C15879,P219399,Beauty,30.38,0.1,4,Credit Card,2023-11-13,9,South,No,109.37,5.71,43.51,48,Male
O104069,C15373,P227313,Toys,27.6,0.0,2,COD,2024-05-28,4,West,No,55.2,5.25,16.83,53,Male
O104070,C13970,P216110,Electronics,310.35749999999996,0.1,1,COD,2023-11-11,5,East,No,336.55,9.19,31.2,20,Male
O104071,C11991,P234816,Electronics,183.7,0.1,1,Wallet,2025-05-15,3,North,Yes,165.33,7.39,12.45,38,Female
O104072,C11067,P222353,Fashion,33.55,0.0,1,Credit Card,2024-01-15,4,West,No,33.55,5.05,6.69,41,Male
O104073,C17264,P228530,Sports,131.58,0.0,1,Credit Card,2025-03-01,4,Central,No,131.58,7.91,31.56,28,Female
O104074,C11577,P200893,Electronics,310.35749999999996,0.0,1,Debit Card,2024-09-15,7,East,No,392.75,8.1,39.96,58,Male
O104075,C11011,P245811,Toys,31.16,0.0,1,COD,2025-02-27,4,West,No,31.16,5.41,7.05,37,Male
O104076,C12274,P228724,Sports,37.13,0.2,1,Wallet,2024-11-10,6,West,No,29.7,5.14,3.77,43,Female
O104077,C14869,P226885,Beauty,3.11,0.15,1,Wallet,2025-02-20,4,South,No,2.64,1.13,0.06,20,Male
O104078,C16822,P244560,Electronics,150.7,0.15,1,PayPal,2024-10-05,3,North,No,128.1,7.84,7.53,33,Female
O104079,C17603,P213613,Grocery,6.63,0.0,2,PayPal,2025-09-08,7,South,No,13.26,3.44,-2.38,55,Female
O104080,C11814,P214316,Home,310.35749999999996,0.15,4,Wallet,2024-03-02,5,West,No,392.75,11.87,83.88,50,Female
O104081,C16744,P206087,Home,42.33,0.0,1,Wallet,2024-04-07,4,West,No,42.33,6.17,5.68,62,Male
O104082,C12426,P235701,Grocery,24.06,0.1,4,Credit Card,2024-02-23,7,East,No,86.62,4.67,2.26,62,Male
O104083,C15297,P218665,Toys,21.16,0.0,1,Debit Card,2024-02-13,4,Central,No,21.16,3.9,4.56,19,Female
O104084,C15546,P241032,Home,34.14,0.0,1,COD,2023-10-07,3,Central,No,34.14,4.81,4.75,42,Male
O104085,C16852,P234148,Home,78.03,0.1,1,Credit Card,2024-12-18,3,North,No,70.23,6.87,12.79,25,Male
O104086,C14402,P229622,Electronics,281.94,0.05,4,Credit Card,2024-06-14,6,East,No,392.75,10.64,83.88,56,Female
O104087,C14874,P230298,Grocery,6.55,0.0,1,COD,2025-08-06,5,West,No,6.55,0.66,-0.14,30,Male
O104088,C12551,P216867,Toys,7.04,0.1,1,COD,2024-07-09,3,Central,No,6.34,2.86,-0.32,58,Male
O104089,C16411,P241989,Fashion,19.33,0.05,1,UPI,2024-01-21,6,Central,No,18.36,5.42,1.01,54,Female
O104090,C13657,P244741,Sports,96.53,0.1,1,PayPal,2024-12-24,4,West,No,86.88,5.72,20.34,26,Male
O104091,C10007,P213164,Toys,24.91,0.0,2,Credit Card,2024-12-09,7,East,No,49.82,4.73,15.2,32,Female
O104092,C12555,P220163,Fashion,36.12,0.0,1,Credit Card,2024-02-17,6,South,No,36.12,4.7,7.94,38,Male
O104093,C10475,P206101,Beauty,72.65,0.0,1,UPI,2024-02-24,5,East,No,72.65,6.6,26.09,57,Male
O104094,C15416,P237722,Fashion,69.12,0.0,3,Debit Card,2023-11-02,6,East,Yes,207.36,8.71,63.87,29,Female
O104095,C12211,P238721,Toys,45.73,0.0,1,Credit Card,2025-04-16,4,West,No,45.73,5.61,12.68,47,Male
O104096,C10484,P239048,Electronics,259.83,0.05,1,Debit Card,2024-04-05,4,Central,No,246.84,7.87,21.75,52,Male
O104097,C17764,P233546,Sports,11.47,0.05,1,Credit Card,2024-09-05,5,East,No,10.9,3.04,0.23,64,Male
O104098,C17239,P203475,Fashion,49.09,0.0,1,Wallet,2023-10-01,4,West,No,49.09,4.51,12.67,37,Female
O104099,C16710,P204723,Electronics,310.35749999999996,0.05,1,UPI,2025-06-17,3,Central,Yes,392.75,12.56,56.32,33,Female
O104100,C15000,P214890,Electronics,299.93,0.0,2,Credit Card,2024-06-30,4,West,No,392.75,9.93,62.05,69,Female
O104101,C14654,P223270,Sports,92.51,0.0,1,Debit Card,2024-12-02,5,South,Yes,92.51,7.45,20.3,63,Male
O104102,C16063,P206713,Fashion,186.31,0.0,1,UPI,2024-04-25,4,South,No,186.31,7.26,57.95,29,Female
O104103,C12285,P227853,Beauty,14.17,0.0,1,PayPal,2024-01-08,4,South,No,14.17,3.78,2.6,67,Female
O104104,C15223,P208601,Home,223.15,0.05,1,PayPal,2024-02-10,4,South,No,211.99,7.8,51.56,52,Female
O104105,C15329,P217443,Sports,79.16,0.1,1,Credit Card,2025-02-09,7,East,No,71.24,7.49,13.88,42,Female
O104106,C16697,P217984,Home,92.04,0.0,1,PayPal,2025-05-27,4,North,No,92.04,5.83,19.94,52,Female
O104107,C16971,P212735,Fashion,12.74,0.2,2,Debit Card,2024-09-17,5,South,No,20.38,3.45,3.68,68,Male
O104108,C14563,P218617,Electronics,310.35749999999996,0.05,1,UPI,2024-10-04,3,North,No,392.75,6.95,49.88,59,Male
O104109,C13525,P226228,Fashion,90.22,0.3,1,Credit Card,2025-07-07,4,North,No,63.15,6.07,16.03,29,Female
O104110,C13339,P242257,Beauty,16.81,0.05,3,Debit Card,2024-08-27,6,South,No,47.91,7.21,14.35,60,Male
O104111,C16529,P213974,Sports,151.79,0.0,1,Debit Card,2024-01-20,5,East,No,151.79,7.38,38.16,65,Female
O104112,C12822,P249503,Electronics,310.35749999999996,0.1,2,Credit Card,2025-03-11,6,Central,No,392.75,10.07,61.82,46,Female
O104113,C14943,P246492,Sports,39.28,0.0,1,Credit Card,2024-07-02,4,South,No,39.28,4.49,7.29,28,Female
O104114,C16530,P244182,Electronics,310.35749999999996,0.0,1,Credit Card,2024-06-19,3,North,No,392.75,10.29,83.88,42,Female
O104115,C12924,P210623,Fashion,63.67,0.0,1,Credit Card,2024-05-10,4,North,No,63.67,5.98,16.3,47,Female
O104116,C10258,P215395,Beauty,54.61,0.0,1,UPI,2025-04-24,4,North,No,54.61,5.28,19.29,54,Female
O104117,C10282,P206469,Fashion,21.25,0.0,1,Credit Card,2023-10-26,5,North,No,21.25,2.1,5.34,20,Male
O104118,C15745,P225040,Sports,253.99,0.05,1,Debit Card,2024-01-23,4,South,No,241.29,10.92,61.47,56,Male
O104119,C11898,P243473,Grocery,6.97,0.05,4,Debit Card,2024-04-30,5,South,No,26.49,4.1,-1.98,39,Female
O104120,C14135,P203166,Electronics,53.11,0.0,1,Credit Card,2025-09-07,5,West,No,53.11,5.29,1.08,49,Male
O104121,C16629,P221637,Beauty,4.91,0.0,1,Wallet,2025-03-26,5,Central,No,4.91,1.93,0.28,61,Female
O104122,C12976,P202209,Grocery,2.23,0.0,1,COD,2025-05-31,6,East,No,2.23,2.52,-2.34,39,Other
O104123,C12267,P208747,Electronics,125.44,0.0,1,Debit Card,2025-04-25,5,North,No,125.44,6.89,8.16,43,Male
O104124,C13200,P233067,Home,37.18,0.0,1,COD,2025-07-15,5,West,No,37.18,6.13,4.28,63,Male
O104125,C15110,P220250,Electronics,69.38,0.0,1,UPI,2024-12-05,7,East,No,69.38,5.39,2.94,52,Female
O104126,C17167,P224931,Sports,231.99,0.1,4,Credit Card,2025-07-15,6,East,No,392.75,11.58,83.88,29,Male
O104127,C17687,P246319,Sports,183.27,0.0,1,UPI,2025-03-31,4,West,No,183.27,7.21,47.77,49,Male
O104128,C10612,P233331,Sports,151.5,0.0,2,Credit Card,2023-12-14,4,South,No,303.0,8.16,82.74,63,Female
O104129,C17071,P212201,Beauty,18.98,0.0,1,Debit Card,2023-12-05,5,East,No,18.98,4.31,4.23,33,Female
O104130,C16011,P241982,Sports,64.44,0.0,1,Credit Card,2024-12-15,6,East,No,64.44,7.67,11.66,39,Female
O104131,C10687,P231305,Electronics,230.06,0.0,1,Debit Card,2025-07-17,5,Central,No,230.06,9.13,18.48,62,Male
O104132,C13690,P217574,Grocery,5.0,0.15,2,UPI,2024-12-26,8,East,No,8.5,3.45,-2.77,38,Other
O104133,C10612,P230859,Fashion,51.08,0.0,2,Debit Card,2025-02-10,4,South,No,102.16,7.97,27.79,38,Male
O104134,C12307,P210096,Electronics,69.79,0.0,1,Credit Card,2025-08-10,4,North,No,69.79,6.27,2.1,45,Female
O104135,C17133,P210228,Grocery,15.16,0.0,1,Credit Card,2023-09-17,4,Central,No,15.16,4.75,-3.54,30,Female
O104136,C13013,P209218,Toys,16.18,0.1,1,Credit Card,2024-01-06,4,North,No,14.56,5.04,0.78,67,Female
O104137,C16509,P224831,Toys,35.35,0.0,1,Wallet,2024-12-13,5,North,No,35.35,5.68,8.46,65,Other
O104138,C11781,P218802,Electronics,310.35749999999996,0.0,4,COD,2024-03-01,5,South,No,392.75,12.0,83.88,18,Female
O104139,C15906,P247381,Toys,43.15,0.05,1,COD,2023-11-11,5,North,No,40.99,6.82,9.58,40,Male
O104140,C12591,P218947,Beauty,34.18,0.0,1,UPI,2023-12-16,5,West,No,34.18,5.51,9.87,46,Male
O104141,C12696,P219335,Sports,65.76,0.2,1,Wallet,2024-05-25,4,North,No,52.61,7.0,8.78,43,Male
O104142,C15643,P246861,Grocery,4.18,0.0,1,Credit Card,2024-05-15,8,East,No,4.18,2.12,-1.79,40,Male
O104143,C16026,P229907,Fashion,58.75,0.1,1,PayPal,2024-05-05,7,West,No,52.88,6.98,11.53,37,Male
O104144,C16957,P216653,Home,39.64,0.0,1,UPI,2024-07-28,5,West,No,39.64,5.39,5.71,49,Female
O104145,C13958,P239387,Sports,12.01,0.0,1,Wallet,2025-07-22,5,West,No,12.01,3.2,0.4,36,Female
O104146,C17183,P222031,Home,122.12,0.0,4,Debit Card,2025-06-28,5,East,No,392.75,10.04,83.88,39,Male
O104147,C15248,P209119,Electronics,212.85,0.0,1,Credit Card,2024-08-22,9,East,No,212.85,7.85,17.69,28,Male
O104148,C10574,P204555,Electronics,310.35749999999996,0.0,2,Credit Card,2025-05-11,5,North,No,392.75,10.57,83.88,62,Female
O104149,C17276,P246095,Beauty,28.43,0.15,2,COD,2024-02-23,5,North,No,48.33,6.12,15.63,52,Male
O104150,C11910,P201042,Fashion,56.23,0.0,1,COD,2024-05-17,4,South,No,56.23,6.88,12.8,48,Male
O104151,C15108,P238212,Electronics,310.35749999999996,0.0,1,PayPal,2024-04-08,3,North,No,392.75,9.76,56.72,25,Male
O104152,C13604,P204188,Fashion,25.11,0.0,1,Debit Card,2025-02-05,8,East,Yes,25.11,5.09,3.7,45,Female
O104153,C10669,P213060,Fashion,161.06,0.3,1,Credit Card,2024-11-13,5,South,No,112.74,6.31,33.15,25,Female
O104154,C14364,P210233,Electronics,131.3,0.05,3,Debit Card,2024-05-25,4,Central,No,374.21,8.28,36.63,25,Male
O104155,C17329,P203088,Electronics,310.35749999999996,0.05,1,Credit Card,2025-07-12,5,Central,No,392.75,9.35,72.42,27,Female
O104156,C11283,P201646,Grocery,32.83,0.0,1,Credit Card,2025-08-31,5,East,No,32.83,5.1,-2.47,39,Male
O104157,C10923,P213127,Electronics,62.94,0.05,2,Credit Card,2024-11-24,3,Central,No,119.59,8.16,6.19,61,Male
O104158,C11125,P232615,Toys,21.65,0.05,1,Credit Card,2025-02-04,5,West,No,20.57,4.85,3.38,53,Male
O104159,C11529,P200487,Sports,146.09,0.15,1,UPI,2024-05-15,4,North,No,124.18,8.31,28.94,69,Female
O104160,C15854,P215453,Beauty,78.35,0.0,1,Credit Card,2024-03-11,4,Central,No,78.35,6.41,28.85,34,Other
O104161,C11594,P234515,Fashion,19.23,0.15,1,Debit Card,2023-10-01,4,North,No,16.35,3.73,1.99,60,Other
O104162,C10246,P216911,Toys,18.23,0.0,1,Debit Card,2025-04-08,4,Central,No,18.23,3.93,3.36,26,Male
O104163,C13711,P217551,Home,205.3,0.0,4,Debit Card,2023-10-20,4,West,No,392.75,8.69,83.88,25,Female
O104164,C17962,P216278,Electronics,102.19,0.05,1,Debit Card,2024-10-24,4,West,No,97.08,8.03,3.62,57,Female
O104165,C11560,P220856,Home,262.43,0.0,2,Wallet,2023-12-03,5,East,No,392.75,10.44,83.88,24,Other
O104166,C16274,P211931,Fashion,30.41,0.15,1,Debit Card,2024-04-10,7,North,No,25.85,5.03,4.02,26,Female
O104167,C12400,P222188,Home,144.43,0.0,2,PayPal,2024-09-30,4,South,No,288.86,6.76,74.12,44,Male
O104168,C12243,P200483,Home,15.65,0.0,1,COD,2025-07-18,4,North,No,15.65,3.04,1.34,18,Male
O104169,C13864,P200451,Fashion,17.4,0.0,1,Credit Card,2023-12-13,4,West,No,17.4,4.89,1.2,35,Male
O104170,C11939,P204069,Sports,73.96,0.0,1,Debit Card,2025-06-10,4,South,No,73.96,5.44,16.75,18,Male
O104171,C15025,P213386,Grocery,5.49,0.2,1,Wallet,2025-06-22,4,North,No,4.39,1.94,-1.59,61,Female
O104172,C17833,P207207,Fashion,160.68,0.0,2,UPI,2023-12-27,6,West,No,321.36,7.88,83.88,65,Male
O104173,C17549,P237165,Fashion,82.9,0.0,1,Debit Card,2025-07-31,5,East,No,82.9,6.61,22.4,55,Female
O104174,C13069,P238439,Sports,206.82,0.0,1,UPI,2024-10-03,4,Central,No,206.82,8.28,53.77,50,Female
O104175,C16788,P218157,Beauty,18.38,0.2,1,COD,2023-12-31,3,Central,No,14.7,5.22,1.4,61,Male
O104176,C10226,P222006,Home,94.5,0.0,1,Debit Card,2024-07-08,4,Central,No,94.5,6.8,19.66,51,Female
O104177,C16844,P209190,Toys,34.17,0.05,4,UPI,2025-04-13,5,East,No,129.85,8.17,43.77,59,Male
O104178,C13547,P240180,Grocery,7.46,0.0,1,COD,2024-08-13,5,South,No,7.46,2.17,-1.57,28,Male
O104179,C17644,P218449,Beauty,19.06,0.05,1,Wallet,2025-03-08,4,North,No,18.11,4.41,3.74,26,Female
O104180,C10264,P241357,Fashion,41.97,0.05,1,Credit Card,2025-07-14,5,South,No,39.87,4.23,9.72,65,Male
O104181,C11395,P229678,Home,133.02,0.2,2,Credit Card,2023-11-22,7,East,No,212.83,6.58,53.01,29,Female
O104182,C13557,P214929,Home,148.22,0.0,1,Wallet,2024-12-13,4,North,No,148.22,7.61,33.89,69,Female
O104183,C15553,P239100,Home,160.34,0.0,1,COD,2025-05-11,7,East,Yes,160.34,10.02,34.88,29,Male
O104184,C10645,P248747,Fashion,33.86,0.1,1,COD,2024-10-24,4,Central,No,30.47,4.16,6.5,38,Female
O104185,C16354,P207913,Home,56.05,0.0,1,PayPal,2025-06-05,4,West,No,56.05,6.57,9.12,42,Male
O104186,C17739,P209995,Home,310.35749999999996,0.05,1,PayPal,2024-04-26,4,Central,No,325.67,11.17,80.02,58,Female
O104187,C17544,P226727,Fashion,91.18,0.1,1,Credit Card,2025-06-14,5,West,No,82.06,5.52,23.2,56,Male
O104188,C15514,P201946,Grocery,1.05,0.15,1,UPI,2024-05-18,6,East,No,0.89,0.94,-0.87,57,Female
O104189,C15569,P236183,Grocery,10.47,0.05,1,PayPal,2025-06-08,5,South,No,9.95,3.73,-2.93,37,Female
O104190,C12990,P201394,Sports,41.57,0.0,1,COD,2024-12-31,4,North,No,41.57,5.99,6.48,30,Male
O104191,C15483,P247852,Home,145.52,0.0,1,Credit Card,2024-01-01,4,North,No,145.52,7.13,33.62,45,Male
O104192,C11899,P202421,Home,101.96,0.0,1,PayPal,2024-06-22,6,North,No,101.96,7.13,21.42,53,Female
O104193,C12504,P220303,Sports,12.1,0.1,1,Credit Card,2025-06-07,5,South,No,10.89,2.39,0.88,52,Male
O104194,C12772,P240113,Beauty,34.88,0.05,1,COD,2024-06-29,5,South,No,33.14,5.1,9.81,44,Female
O104195,C17895,P219467,Beauty,10.89,0.0,1,Credit Card,2024-01-06,6,North,No,10.89,4.54,0.36,38,Female
O104196,C15345,P240798,Electronics,147.96,0.2,1,Debit Card,2025-04-02,4,North,Yes,118.37,8.48,5.72,31,Female
O104197,C15077,P224504,Beauty,3.79,0.0,1,Credit Card,2024-06-27,7,East,No,3.79,2.19,-0.48,64,Male
O104198,C11154,P210980,Grocery,24.2,0.15,1,UPI,2025-07-09,6,East,No,20.57,2.16,-0.51,42,Female
O104199,C10587,P201844,Electronics,310.35749999999996,0.0,3,Credit Card,2023-11-13,4,Central,No,392.75,11.09,83.88,45,Female
O104200,C14571,P234572,Fashion,37.61,0.2,1,Credit Card,2024-08-08,6,East,No,30.09,7.34,3.19,62,Male
O104201,C11821,P241849,Home,158.31,0.0,1,Credit Card,2025-02-26,5,South,No,158.31,8.98,35.35,41,Male
O104202,C10985,P218887,Sports,51.66,0.1,1,PayPal,2025-05-03,8,South,No,46.49,5.47,8.48,49,Female
O104203,C14079,P218277,Electronics,310.35749999999996,0.0,1,COD,2025-04-28,4,West,No,323.89,8.3,30.57,47,Female
O104204,C13348,P237112,Toys,7.64,0.0,1,PayPal,2025-07-08,6,South,No,7.64,4.79,-1.73,25,Male
O104205,C16299,P222975,Electronics,71.13,0.2,1,UPI,2024-12-23,6,East,No,56.9,7.93,-1.1,48,Male
O104206,C13831,P219449,Toys,18.21,0.0,1,Wallet,2024-12-18,6,South,No,18.21,6.11,1.17,68,Female
O104207,C11241,P244601,Electronics,131.25,0.1,1,PayPal,2025-01-14,5,South,No,118.12,5.83,8.34,45,Female
O104208,C10189,P219459,Electronics,310.35749999999996,0.0,1,COD,2025-08-25,4,West,Yes,392.75,8.5,51.57,67,Female
O104209,C15536,P201259,Toys,13.82,0.05,1,Credit Card,2024-01-14,5,North,No,13.13,4.52,0.73,40,Male
O104210,C10980,P218604,Toys,7.67,0.05,3,Credit Card,2025-03-11,5,South,No,21.86,3.77,4.97,50,Female
O104211,C11698,P213859,Grocery,13.34,0.05,1,Credit Card,2025-05-01,5,Central,No,12.67,2.34,-1.33,33,Male
O104212,C11715,P243798,Electronics,90.3,0.0,1,Wallet,2024-07-11,5,West,No,90.3,6.17,4.67,23,Male
O104213,C12593,P225362,Beauty,38.11,0.0,1,Debit Card,2024-12-29,5,Central,No,38.11,6.63,10.52,19,Female
O104214,C14136,P227943,Electronics,245.59,0.0,2,Debit Card,2023-09-29,6,East,No,392.75,7.84,51.1,53,Male
O104215,C16450,P221319,Electronics,310.35749999999996,0.05,1,Credit Card,2024-10-11,3,North,No,392.75,7.67,60.08,29,Male
O104216,C15038,P235215,Electronics,98.3,0.05,1,Debit Card,2025-07-05,4,West,No,93.38,6.75,4.46,57,Female
O104217,C14433,P235897,Electronics,206.7,0.1,1,Wallet,2024-04-24,6,East,No,186.03,8.49,13.83,50,Male
O104218,C15433,P207697,Grocery,3.61,0.2,2,Credit Card,2024-03-27,4,West,No,5.78,1.65,-1.19,58,Female
O104219,C11098,P223075,Electronics,70.52,0.0,1,Credit Card,2025-04-30,3,North,No,70.52,6.42,2.04,22,Female
O104220,C17096,P231360,Beauty,79.17,0.15,1,Credit Card,2023-10-06,4,North,No,67.29,5.74,24.54,36,Other
O104221,C12326,P228160,Beauty,34.78,0.0,1,Credit Card,2025-01-08,4,Central,No,34.78,5.45,10.2,28,Female
O104222,C13247,P228735,Fashion,24.37,0.0,1,Credit Card,2025-01-08,3,Central,No,24.37,5.18,3.35,53,Male
O104223,C10895,P231293,Grocery,4.72,0.0,1,UPI,2024-05-04,6,South,No,4.72,0.0,0.38,31,Male
O104224,C17829,P203949,Fashion,16.24,0.0,2,Credit Card,2024-04-25,4,North,No,32.48,5.63,5.74,35,Male
O104225,C16416,P210659,Grocery,1.58,0.0,1,Debit Card,2024-12-19,6,West,No,1.58,1.17,-1.04,20,Male
O104226,C16980,P208010,Grocery,2.43,0.0,1,COD,2023-10-20,5,South,No,2.43,0.22,-0.03,42,Female
O104227,C16763,P226769,Grocery,2.43,0.2,1,PayPal,2024-03-23,5,West,No,1.94,0.94,-0.78,28,Female
O104228,C11674,P223823,Sports,117.91,0.0,2,COD,2025-03-19,4,North,No,235.82,7.75,63.0,27,Male
O104229,C12909,P216400,Fashion,49.4,0.0,1,PayPal,2024-12-20,5,West,No,49.4,4.95,12.34,24,Female
O104230,C17950,P240727,Electronics,310.35749999999996,0.05,1,Debit Card,2024-11-15,6,West,No,306.78,9.0,27.81,34,Female
O104231,C10930,P239009,Beauty,35.49,0.0,2,UPI,2024-12-07,6,West,No,70.98,6.01,25.93,46,Male
O104232,C14384,P214787,Home,48.08,0.0,2,Credit Card,2025-07-12,6,South,No,96.16,8.62,18.3,58,Female
O104233,C10723,P207906,Toys,10.25,0.1,1,COD,2024-06-30,4,South,No,9.22,3.53,0.16,37,Male
O104234,C12940,P245953,Sports,23.32,0.0,1,Credit Card,2025-06-27,5,Central,No,23.32,6.18,0.82,38,Male
O104235,C16415,P213303,Fashion,48.56,0.2,4,Wallet,2025-01-22,5,East,No,155.39,6.68,47.71,42,Female
O104236,C16049,P201266,Electronics,310.35749999999996,0.05,1,COD,2025-03-20,7,East,No,392.75,10.99,83.88,58,Male
O104237,C11089,P233246,Fashion,102.78,0.0,2,Credit Card,2023-10-29,5,Central,No,205.56,9.15,62.8,55,Female
O104238,C14578,P203977,Beauty,22.84,0.3,4,PayPal,2025-04-18,4,North,No,63.95,7.37,21.41,43,Female
O104239,C10935,P206068,Electronics,310.35749999999996,0.15,1,Credit Card,2024-08-04,5,East,No,328.29,7.42,31.97,69,Other
O104240,C12295,P244504,Sports,310.35749999999996,0.0,1,UPI,2024-04-27,3,Central,No,392.75,11.56,83.88,21,Male
O104241,C10155,P231227,Sports,81.63,0.0,1,Credit Card,2023-11-11,5,North,No,81.63,4.87,19.62,35,Female
O104242,C11070,P212740,Electronics,310.35749999999996,0.0,1,COD,2025-07-23,5,West,No,392.75,9.77,75.98,63,Male
O104243,C11958,P222797,Beauty,20.01,0.0,3,UPI,2024-01-19,5,East,No,60.03,7.07,19.94,20,Female
O104244,C12501,P207791,Beauty,4.2,0.05,1,Credit Card,2024-09-16,5,Central,No,3.99,2.53,-0.73,61,Female
O104245,C16344,P200485,Home,310.35749999999996,0.0,2,COD,2025-07-12,4,West,No,392.75,9.19,83.88,18,Female
O104246,C15779,P245048,Grocery,2.56,0.0,1,Debit Card,2024-10-10,4,West,No,2.56,0.4,-0.2,25,Other
O104247,C14219,P230695,Electronics,310.35749999999996,0.0,1,PayPal,2024-10-08,6,East,No,392.75,10.62,42.88,38,Male
O104248,C16144,P237441,Home,45.78,0.05,4,Wallet,2023-12-18,6,East,No,173.96,8.69,40.02,41,Female
